;minimum;maximum
ALDD19xr__AA1;0.0;5.644551492878236e-11
ALDD20x__AA1;0.0;1000.0
ALDD20y__AA1;0.0;1000.0
ALDD2x__AA1;0.0;-4.091260663585672e-11
ALDD2y__AA1;0.0;8.549250196665525e-11
ALDD31__AA1;0.0;-3.950617610826157e-12
ALDD4__AA1;0.0;5.666578317686799e-12
ALKP__AA1;0.0;1.9539425633041674e-11
ALLTAHr__AA1;0.0;486.29176047393855
ALLTN__AA1;0.0;486.29176047383663
ALLTNRA__AA1;0.0;486.2917604739258
ALR2__AA1;0.0;1000.0
ALR3__AA1;0.0;1000.0
AM3PA__AA1;0.0;1.362021606610142e-12
AM4PA__AA1;0.0;1.7403856134023954e-12
AMALT1__AA1;0.0;339.24501268271416
AMANAPEr__AA1;0.0;-2.5712765250318625e-13
AMANK_1__AA1;0.0;1.0840217612440028e-11
AMMQLT8__AA1;0.0;1.2001771104719339e-13
AMMQT8__AA1;0.0;4.23265589244437e-13
AMMQT8_2__AA1;0.0;0.0
AMPEP1__AA1;7.951124604825054;7.951124604790948
AMPEP10__AA1;0.0;1.3955059330328368e-11
AMPEP11__AA1;0.0;6.790124018607457e-12
AMPEP12__AA1;0.0;8.71702912169102
AMPEP13__AA1;0.0;2.2282620193436742e-11
AMPEP14__AA1;0.0;5.086536160571993
AMPEP16__AA1;0.0;4.1946890405597514e-11
AMPEP17__AA1;0.0;8.717029121699191
AMPEP18__AA1;0.0;2.1188384380366188e-11
AMPEP2__AA1;17.94090099990754;17.950796407122652
AMPEP3__AA1;0.0;8.717029121705963
AMPEP4__AA1;0.0;1.1368683772161603e-11
AMPEP5__AA1;0.0;1.0163603292312473e-10
AMPEP6__AA1;0.0;1.9516832594490552e-11
AMPEP7__AA1;3.1249036228551716;3.124903622864167
AMPEP8__AA1;0.0;1.2647660696529783e-11
AMPEP9__AA1;0.0;5.086536160540501
AMPMS2__AA1;0.00735558600849102;0.007355586015084889
AMPN__AA1;0.0;2.1600499167107046e-12
AMPTASECG__AA1;0.0;1.7813306385505712e-11
ANHMK__AA1;0.0;0.0
ANPRT__AA1;0.0;3.666400516522117e-12
ANS__AA1;0.0;-1.5102120942689368e-11
ANS2__AA1;0.0;7.660774792306313e-12
AP4AH__AA1;0.0;5.9117155615240335e-12
AP4AS__AA1;0.0;0.0
APAT_1__AA1;0.0;-1.7280399333685637e-11
APATr__AA1;0.0;972.5835209478039
APCt5__AA1;0.0;1000.0
APCt6__AA1;0.0;1000.0
APCtex__AA1;0.0;1000.0
APCtpp__AA1;0.0;1000.0
APG3PAT160__AA1;0.0;4.585795571773986
APG3PAT181__AA1;0.0;3.183231456205249e-12
APH140__AA1;0.0;0.0
APPAT__AA1;0.018999181814737944;0.018999181825496935
APRAUR__AA1;0.014711172030175497;0.01471117203016627
APRTO2__AA1;0.0;8.185452315956354e-12
APSR__AA1;0.0;8.697043085703626e-12
APTNAT__AA1;0.0;5.080255660594446e-12
ARABDI__AA1;-1.8399955170611548e-11;0.0
ARBT6Pt__AA1;-2.850919500474447e-11;0.0
ARBTpts__AA1;0.0;2.850919500474447e-11
ARBt2r__AA1;0.0;1000.0
ARBt3ipp__AA1;0.0;1000.0
ARBtex__AA1;-1000.0;0.0
ARGDC__AA1;0.0;9.777068044058979e-12
ARGDCpp__AA1;0.0;972.5835209481638
ARGDI__AA1;0.0;972.5835209491797
ARGORNt7pp__AA1;0.0;7.077005648170598e-12
ARGR__AA1;0.0;972.5835209467563
ARGSL__AA1;0.0;8.981260180007666e-12
ARGSS__AA1;0.0;4.9396930990042165e-11
ARGabc__AA1;0.0;9.652012522565201e-11
ARGabcpp__AA1;0.0;-3.3082869776990265e-11
ARGt2r__AA1;0.0;1000.0
ARGt5r__AA1;-990.2433923830964;982.3401285647906
ARGtex__AA1;0.0;972.5835209476337
AROAT__AA1;0.0;1.4886092358779024e-11
AROH__AA1;0.0;3.1583624604536453e-12
ASAD__AA1;-7.30437932361383e-12;0.0
ASLP__AA1;-972.5835209493054;10.048093328187328
ASNN__AA1;0.0;8.885336910680053e-12
ASNS1__AA1;0.0;8.602896173215413e-12
ASNS2__AA1;0.0;5.133671265866724e-13
ASO3tex_1__AA1;0.0;1000.0
ASO4rt2rpp__AA1;0.0;1000.0
ASO4t4pp__AA1;0.0;1000.0
ASO4tex__AA1;0.0;1000.0
ASP1DC__AA1;0.0;486.30126006472
ASPCT__AA1;0.0;972.5835209492462
ASPDTDe__AA1;-680.1246898271564;1000.0
ASPK__AA1;0.0;1.7280399333685637e-11
ASPO1__AA1;0.0;1000.0
ASPR__AA1;-1000.0;680.1246898271564
ASPTA__AA1;-1000.0;662.1191388335311
ASPt2_2pp__AA1;0.0;1000.0
ASPt2pp__AA1;0.0;1000.0
ASPt2r__AA1;0.0;1000.0
ASPtex__AA1;0.0;1000.0
ASR__AA1;0.0;1000.0
ATHRDHr__AA1;-1000.0;0.0
ATPHs__AA1;0.0;7.16582349014061e-12
ATPPRT__AA1;0.0;4.849454171562684e-12
ATPS4rpp__AA1;999.9999999999804;1000.0
BALAt2pp__AA1;0.0;972.6025201309459
BALAt2r__AA1;0.0;972.6025201295453
BALAtex__AA1;0.0;972.6025201299403
BDH__AA1;-1.7147838704545393e-11;8.355982572538778e-12
BEF__AA1;0.0;31.723191156769076
BETALDHx__AA1;0.0;31.723191156696203
BETALDHy__AA1;0.0;31.723191156685527
BGLA__AA1;0.0;0.0
BGLApp__AA1;0.0;1000.0
BKDA2__AA1;0.0;976.6645188136597
BKDC__AA1;0.0;976.6645188137086
BPNT__AA1;0.0;-4.547473508864641e-13
BPNT2__AA1;0.0;3.339550858072471e-12
BSCT__AA1;-982.1076854496586;0.05884468812587329
BTDD_RR__AA1;-2.2964741219766438e-11;1000.0
BTDDtex__AA1;-2.2964741219766438e-11;1000.0
BTDDtpp__AA1;-2.2964741219766438e-11;1000.0
ALCD4__AA1;-1000.0;0.0
BTS3r__AA1;-3.675282300719118e-12;0.0
BTS4__AA1;0.0;1.2090849155210748e-12
BTS_nadph__AA1;0.0;1000.0
BUPN__AA1;0.0;486.30126006507487
BUTCT__AA1;0.0;6.622258297284134e-12
BUTSO3abcpp__AA1;0.0;9.18931597482242e-12
BUTSO3tex__AA1;0.0;9.18931597482242e-12
BUTtex__AA1;0.0;8.981260180007666e-12
BZDH__AA1;0.0;0.0
BZSCD__AA1;-982.1076854492978;0.058844688133637926
BZSCT__AA1;-982.1076854498118;0.058844688128537825
BZSS__AA1;-982.107685449648;0.05884468814047139
BZt__AA1;-1000.0;982.1076854493904
BZt2_pp__AA1;0.0;1000.0
BZtex__AA1;0.0;1000.0
CA2tex__AA1;-999.8283146851636;1000.0
CAT__AA1;0.0;995.0148422861826
CATpp__AA1;0.0;500.0
CAt6__AA1;-1000.0;999.8283146851636
CAt6pp__AA1;-1000.0;999.8283146851636
CBPAH__AA1;0.0;2.546585164964199e-11
CBPS__AA1;0.0;1.0913936421275139e-11
CD2t3pp__AA1;0.0;1000.0
CD2t4pp__AA1;0.0;1000.0
CD2t5__AA1;0.0;1000.0
CD2t6__AA1;0.0;1000.0
CD2tex__AA1;0.0;1000.0
CD2tpp__AA1;0.0;1000.0
CD6P__AA1;0.0;505.39923652532127
CDAPPA120__AA1;-6.434852650727407e-12;4.547473508864641e-12
CDAPPA140__AA1;0.0;-3.2132629890213593e-12
CDAPPA141__AA1;-4.179767643108789e-12;3.240074875066057e-12
CDAPPA160__AA1;0.0;1.013944483929663e-11
CDAPPA161__AA1;0.0;3.922195901395753e-12
CDAPPA180__AA1;0.0;9.094947017729282e-12
CDAPPA181__AA1;0.0;0.0
CDGUNPD__AA1;0.0;2.298605750183924e-12
CDPMEK__AA1;0.026387752520483976;0.026387752527284647
CDPPT160__AA1;0.0;3.977262963417161e-12
CGLYtex__AA1;-2.2737367544323206e-12;0.0
CH4St__AA1;-4.502061099088438e-11;0.0
CHLt3pp__AA1;0.0;1000.0
CHOLD__AA1;0.0;31.723191156674147
CHOLSH__AA1;0.0;6.644310102110751e-12
CHOLSabc_1__AA1;0.0;1.5916157281026244e-11
CHOLt4ipp__AA1;0.0;1000.0
CHORM__AA1;0.0;1.354649725726631e-11
CHORS__AA1;0.02206675804525465;0.022066758067991774
CINNMCOAH__AA1;0.0;2.2168933355715126e-12
CINNMtex__AA1;-2.2168933355715126e-12;0.0
CINNMtpp__AA1;0.0;2.2168933355715126e-12
CITt_kt__AA1;0.0;499.7192590517303
CITtex__AA1;0.0;499.7192590517303
CLBtex__AA1;0.0;1000.0
CLPNH120pp__AA1;0.0;-8.096634473986342e-12
CLPNH140pp__AA1;0.0;3.0873081868776353e-12
CLPNH141pp__AA1;0.0;-3.5003111520381935e-12
CLPNH161pp__AA1;-2.4638069362481474e-12;2.5011104298755527e-12
CLPNH180pp__AA1;0.0;9.979572723750607e-12
CLPNS120pp__AA1;0.0;6.0964566728216596e-12
CLPNS140pp__AA1;0.0;5.32054400537163e-11
CLPNS141pp__AA1;0.0;7.137401780710206e-12
CLPNS160__AA1;-5.4569682106375694e-12;2.0937029887591052e-11
CLPNS161pp__AA1;-9.50350909079134e-13;3.865352482534945e-12
CLPNS180pp__AA1;0.0;1.1723955140041653e-13
CLS__AA1;-1.9128698625081597e-11;0.0
CLt3_2pp__AA1;-499.9141573425818;0.0
CLtex__AA1;-999.8283146851636;0.0
CMCBTFL__AA1;0.0;1000.0
CMCBTFU__AA1;0.0;1000.0
CMPDAi__AA1;0.0;1.389643955462816e-11
CMt2ex__AA1;0.0;1000.0
CMt2ppi__AA1;0.0;1000.0
CMtex__AA1;0.0;1000.0
CMtpp__AA1;0.0;1000.0
CO2t__AA1;-1000.0;972.5835209476768
CO2tex__AA1;-1000.0;972.5835209481909
CO2tpp__AA1;-1000.0;972.5835209482759
COALCDH__AA1;0.0;1000.0
COALDDH__AA1;0.0;1000.0
COBALT2t3pp__AA1;0.0;1000.0
COBALT2tex__AA1;-999.996701530945;1000.0
COBALT2tpp__AA1;0.0;1000.0
COBALTt4pp__AA1;0.0;1000.0
COBALTt5__AA1;-1000.0;999.996701530945
COCO2__AA1;0.0;0.0263877525414926
CONFRLtex__AA1;0.0;1000.0
CONFRLtpp__AA1;0.0;1000.0
COabc__AA1;0.0;1.1823431123048067e-11
COt_1__AA1;0.0;0.0263877525414926
CPPPGO__AA1;0.007355585996077788;0.007355586014253415
CPPPGO2__AA1;0.0;1.964572601820258e-12
CRO4abcpp__AA1;0.0;2.0630394912063756e-11
CRO4t3__AA1;0.0;2.9118041311448906e-11
CRO4tex__AA1;0.0;2.603428583825007e-11
CS__AA1;0.0;499.7192590518203
CSND__AA1;0.0;1000.0
CSNt2__AA1;0.0;1000.0
CT6PT__AA1;0.0;505.3992365253754
CTBTabcpp__AA1;0.0;1.064108801074326e-10
CTBTt2rpp__AA1;-1.5916157281026244e-11;0.0
CTECOAI6__AA1;-988.2614082912519;990.8284088564621
CTECOAI7__AA1;-990.8284088564617;995.0111644931833
CTECOAI8__AA1;-988.2614082912402;995.011164493144
CTI1__AA1;0.0;-1.5916157281026244e-12
CTPS1__AA1;5.294867466667401;5.294867466710002
CTPS2__AA1;0.0;5.319275922510691e-11
CU2t4pp__AA1;0.0;5.5166426982111716e-12
CU2tex__AA1;-1000.0;0.023386145708112534
CU2tonex__AA1;0.0;1000.0
CUabcpp__AA1;0.0;0.02338614577138287
CYO1_KT__AA1;0.0;1000.0
CYS__AA1;-996.9628026696248;996.4302153620088
CYSDSF__AA1;-1000.0;993.383122624405
CYSS__AA1;0.0;1.474376176702208e-11
CYSTGL__AA1;0.0;0.009895407195863584
CYSTS__AA1;0.0;0.009895407196659382
CYSabc2pp__AA1;0.0;4.177991286269389e-12
CYSabcpp__AA1;0.0;0.0
CYTBD__AA1;0.0;1000.0
CYTBD2pp__AA1;0.0;1000.0
CYTBDpp__AA1;0.0;1000.0
CYTBO3_4pp__AA1;0.0;1000.0
CYTB_B2__AA1;0.0;1000.0
CYTCAA3pp__AA1;0.0;1000.0
CYTDH__AA1;0.0;1000.0
CYTDt2__AA1;0.0;1000.0
CYTDt2pp__AA1;0.0;1000.0
CYTDt4__AA1;0.0;1000.0
CYTDtex__AA1;0.0;1000.0
CYTK1__AA1;5.914682788686193;5.9146827887038596
CYTK2__AA1;-6.6495697836899126e-12;6.707523425575346e-12
CYTOM__AA1;0.0;-1.1949533376687249e-11
Clt__AA1;0.17168531483639624;1000.0
Cotpp__AA1;0.0;0.0263877525414926
Cuabc__AA1;0.0;0.023386145681797643
Cut1__AA1;0.0;5.667695132660633e-11
DAAD__AA1;0.0;1000.0
DAAD11__AA1;4.555812487959499;4.5558124879423145
DAAD12__AA1;0.0;1.3642420526593924e-11
DAAD2__AA1;0.0;972.5835209476588
DAAD3__AA1;0.0;-2.1653789872289053e-12
DAAD4__AA1;0.0;5.086536160548519
DAAD5__AA1;0.0;-1.2732925824820995e-11
DAAD7__AA1;0.0;1000.0
DAAD8__AA1;0.0;960.3727533923407
DADK__AA1;-1000.0;1000.0
DADNK_1__AA1;0.0;0.8630774155784593
DADNt2__AA1;0.0;0.8630774155656127
DADNt2pp__AA1;0.0;0.8630774155681138
DADNtex__AA1;0.0;0.8630774155953986
DAGK120__AA1;0.0;7.851497230149107e-12
DAGK140__AA1;0.0;1.2347345368368678e-12
DAGK141__AA1;0.0;5.275069270282984e-11
DAGK160__AA1;0.0;5.229594535194337e-12
DAGK161__AA1;-2.8963498266421084e-12;7.275957614183426e-12
DAGK180__AA1;0.0;1.0231815394945443e-11
DAGK181__AA1;0.0;3.801542414194614e-13
DALAt2pp__AA1;0.4582892918995036;0.4582892919036066
DALAt2r__AA1;0.0;1000.0
DAPDC__AA1;0.0;2.2737367544323206e-12
DAPE__AA1;0.0;7.986500349943526e-12
DARBt3ipp__AA1;0.0;7.2548980711850675e-12
DARBtex__AA1;-7.2548980711850675e-12;0.0
DASYN120__AA1;0.0;5.629607890966781e-12
DASYN140__AA1;0.0;6.723989420809318e-12
DASYN141__AA1;0.0;7.958078640513122e-12
DASYN160__AA1;4.585795571772264;4.585795571780751
DASYN161__AA1;-5.6772364587232005e-12;6.110667527536862e-12
DASYN180__AA1;0.0;5.5706550483591855e-12
DASYN181__AA1;0.0;6.366462912410498e-12
DATPHs__AA1;0.0;8.412825991399586e-12
DB4PS__AA1;0.029422344060335736;0.029422344060336017
DCAtex__AA1;0.0;1.4104273304837989e-11
DCMPDA__AA1;0.0;8.417710972707937e-13
DCTPD__AA1;0.0;7.994716000325752e-12
DCTPD2__AA1;0.0;6.843414723789465e-12
DCYTD__AA1;0.0;0.8630774155637273
DCYTt2__AA1;0.0;0.8630774155637273
DCYTt2pp__AA1;0.0;0.8630774155637271
DCYTtex__AA1;0.0;0.863077415563726
DDCAtexi__AA1;0.0;-1.220357148667972e-12
DDGALK__AA1;0.0;1000.0
DDGLCNt2r__AA1;0.0;1000.0
DDGLK__AA1;0.0;1000.0
DDPA__AA1;0.0;4.405364961712621e-12
DDPGALA__AA1;0.0;1000.0
DESAT16__AA1;0.0;995.0111644931786
DESAT18__AA1;0.0;995.0111644932313
DESATPE160__AA1;2.4809105225905244;2.4809105225969805
DESATPG160__AA1;0.0;2.9771740628348198e-12
DGK1__AA1;0.8911473872984388;0.8911473873073938
DGNSK_1__AA1;0.8911473873095539;0.8911473873216664
DGSNt2pp__AA1;0.8911473873270557;0.8911473873073913
DGSNtex__AA1;0.8911473873270557;0.8911473873073913
DGUNC__AA1;0.0;4.8760995241536875e-12
DHAD1__AA1;0.0;972.5835209470152
DHAD2__AA1;9.583009190029577;9.583009190032955
DHAPT__AA1;0.0;2.55209187116634e-11
DHBD__AA1;0.0;-5.924150059399835e-13
DHBS__AA1;0.0;-2.3874235921539366e-12
DHDPRx_r__AA1;0.0;1.2505552149377763e-12
DHDPRy__AA1;0.0;-6.142343578208198e-13
DHDPS__AA1;0.0;4.229150363244116e-11
DHFR__AA1;0.022066758045254566;0.8851441736089816
DHFS__AA1;0.022066758045254996;0.022066758045269808
DHMPTR__AA1;0.0;1.0273559780671349e-10
DHNAOT_1__AA1;0.0;0.0
DHNPA2r__AA1;0.0;0.0
DHNPA_1__AA1;0.02206675804025232;0.022066758045267316
DHORD2__AA1;0.0;10.048093328207187
DHORD5__AA1;0.0;10.048093328216247
DHORDfum__AA1;0.0;8.232969861410311e-12
DHORTS__AA1;-10.04809332821631;0.0
DHPM1__AA1;0.0;486.30126006490724
DHPPDA__AA1;0.0;0.014711172030168028
DHPPDA2__AA1;0.0;0.014711172030160685
DHPS__AA1;0.022066758036733292;0.02206675804525465
DHPS2__AA1;0.0;5.9117155615240335e-12
DHQS__AA1;0.0;1.2732925824820995e-11
DHQTi__AA1;0.0;5.9117155615240335e-12
DINSt2pp__AA1;0.0;0.8630774155637264
DINStex__AA1;0.0;0.8630774155637264
DIPEPabc1__AA1;0.0;1.6982221184846935e-11
DIPEPabc10__AA1;0.0;1.0456346899445634e-10
DIPEPabc12__AA1;0.0;5.086536160542772
DIPEPabc13__AA1;0.0;2.0544455026083597e-11
DIPEPabc14__AA1;0.0;1.1823431123048067e-11
DIPEPabc15__AA1;0.0;1.9099388737231493e-11
DIPEPabc3__AA1;0.0;1.8530954548623413e-11
DIPEPabc8__AA1;7.951124604758625;7.951124604810502
DKMPPD3__AA1;0.0;3.61524143954739e-11
DLEUabcpp__AA1;0.0;1.351538325700119e-11
DLEUtex__AA1;0.0;1.351538325700119e-11
DLYSAD__AA1;0.0;1000.0
DLYSPYRAT__AA1;-1000.0;0.0
DMALRED__AA1;0.0;1000.0
DMATT__AA1;0.0032984690650610096;0.003298469066550583
DMPPS__AA1;0.0032984690650604623;0.003298469066576981
DNADDP__AA1;0.0;5.843631134538896e-12
DNMPPA__AA1;0.0;0.02206675804525464
DNTAep__AA1;0.0;500.0
DNTPPA__AA1;0.0;0.022066758045254643
DORNabcpp__AA1;0.0;2.319211489520967e-11
DORNtex__AA1;0.0;2.319211489520967e-11
DOXRBCNtex__AA1;0.0;1000.0
DOXRBCNtpp__AA1;0.0;1000.0
DPCOAK__AA1;0.018999181814767205;0.01899918182416893
DPR__AA1;0.018999181814737972;0.018999181814738107
DRIBtex_1__AA1;0.0;7.692513293022785e-12
DSERDHr__AA1;-1000.0;1000.0
DSERt2pp__AA1;0.0;1000.0
DSERtex__AA1;0.0;1000.0
DTARTD__AA1;0.0;1000.0
DTMPK__AA1;0.8630774155637208;0.8630774155661768
DTYRt2rpp__AA1;4.555812487943967;4.555812487925745
DTYRtex__AA1;4.555812487943967;4.555812487925745
DURADx__AA1;-486.3012600645506;0.0
DURIK1__AA1;0.0;0.8630774155831205
DURIPP_1__AA1;-0.8630774155637273;0.0
DURIt2__AA1;0.0;0.8630774155637265
DURIt2pp__AA1;0.0;0.8630774155637273
DURItex__AA1;0.0;0.8630774155637271
DUTPDP__AA1;0.0;-1.8189894035458565e-12
DVALabcpp__AA1;0.0;1.469047106184007e-11
DVALtex__AA1;0.0;1.469047106184007e-11
DXPRIi__AA1;0.026387752520483834;0.026387752523916674
DXPS__AA1;0.04109892455066515;0.04109892455297686
D_LACt2pp__AA1;0.0;1000.0
D_LACtex__AA1;0.0;1000.0
E4PD__AA1;0.007355586015084795;0.007355586015137305
ECOAH1__AA1;-964.9259271048844;11.738591708747428
ECOAH12__AA1;0.0;1.4765078049094882e-11
ECOAH14__AA1;0.0;0.0
ECOAH15__AA1;0.0;6.970424237806583e-12
ECOAH2__AA1;-988.261408291273;1000.0
ECOAH23__AA1;0.0;1.3642420526593924e-12
ECOAH25__AA1;-3.5149071153650624e-12;0.0
ECOAH26__AA1;-990.8284088564611;0.0
ECOAH27__AA1;-988.2614082912672;0.0
ECOAH28__AA1;-988.2614082912719;0.0
ECOAH29__AA1;-988.2614082912417;0.0
ECOAH3__AA1;-988.2614082912671;1000.0
ECOAH30__AA1;-988.2614082912756;0.0
ECOAH31__AA1;-988.2614082913196;0.0
ECOAH32__AA1;-1.7251977624255233e-11;0.0
ECOAH33__AA1;-2.559730205575761e-12;0.0
ECOAH34__AA1;0.0;0.0
ECOAH35__AA1;-1.0970779840135947e-11;0.0
ECOAH37__AA1;-1.2164491636212915e-11;0.0
ECOAH4__AA1;-988.2614082912648;1000.0
ECOAH5__AA1;11.738591708689114;1000.0
ECOAH6__AA1;11.738591708735271;1000.0
ECOAH7__AA1;9.171591143536926;1000.0
ECOAH8__AA1;-5.222489107836736e-12;988.2614082912568
ECOAH9ir__AA1;0.0;4.729372449219227e-11
EDA__AA1;0.0;1000.0
EDD__AA1;0.0;1000.0
ENO__AA1;999.9999999999834;1000.0
ENOPH__AA1;0.0;1000.0
ENTCS__AA1;0.0;0.0
ETOHtex__AA1;-1000.0;1000.0
ETOHtrpp__AA1;-1000.0;1000.0
F1PP__AA1;0.0;1.2088108292118704e-12
F6PP__AA1;0.0;9.276845958083868e-11
FACOAE100__AA1;0.0;6.084022174945858e-13
FACOAE120__AA1;0.0;3.637978807091713e-12
FACOAE140__AA1;0.0;2.426503442620742e-12
FACOAE141__AA1;0.0;9.212692397665733e-12
FACOAE160__AA1;9.171591143543775;9.171591143544589
FACOAE161__AA1;0.0;0.0
FACOAE180__AA1;0.0;8.974265774952528e-12
FACOAE181__AA1;0.0;4.087397087459976e-12
FACOAE1829Z12Z__AA1;0.0;9.904965736495797e-12
FACOAE50__AA1;0.0;3.865352482534945e-12
FACOAE60__AA1;0.0;-1.7705392707512146e-11
FACOAE70__AA1;0.0;9.549694368615746e-12
FACOAE80__AA1;0.0;5.4569682106375694e-12
FACOAE90__AA1;0.0;1.046762676537583e-11
FACOAL100t2pp__AA1;0.0;1.4104273304837989e-11
FACOAL120t2pp__AA1;0.0;-1.220357148667972e-12
FACOAL140__AA1;0.0;1.7212897773788427e-12
FACOAL140t2pp__AA1;0.0;7.73070496506989e-12
FACOAL141__AA1;0.0;5.735856234423409e-12
FACOAL141t2pp__AA1;0.0;6.821210263296962e-12
FACOAL160__AA1;0.0;3.186062524918043e-12
FACOAL160t2pp__AA1;0.0;8.72013572461583e-12
FACOAL161__AA1;0.0;1.84385839929746e-12
FACOAL161t2pp__AA1;0.0;-2.4158453015843406e-13
FACOAL180__AA1;0.0;1.0384582083133864e-11
FACOAL180t2pp__AA1;0.0;7.275957614183426e-12
FACOAL181__AA1;0.0;6.6844307866631425e-12
FACOAL1812__AA1;0.0;1.1432793729155493e-11
FACOAL181d11tpp__AA1;0.0;7.716494110354688e-12
FACOAL181d6t2pp__AA1;0.0;4.545164244973421e-11
FACOAL181t2pp__AA1;0.0;-8.455458555545192e-13
FACOAL1821__AA1;0.0;1.5916157281026244e-12
FACOAL182t2pp__AA1;0.0;7.686296044084884e-12
FACOAL40It2pp__AA1;0.0;4.092726157978177e-12
FACOAL40t2pp__AA1;0.0;8.981260180007666e-12
FACOAL50It2pp__AA1;0.0;1.1299405855424993e-11
FACOAL50i__AA1;0.0;0.0
FACOAL50t2pp__AA1;0.0;-3.410605131648481e-12
FACOAL60i__AA1;0.0;9.094947017729282e-13
FACOAL60t2pp__AA1;0.0;1.8189894035458565e-12
FACOAL70t2pp__AA1;0.0;8.287731612099947e-12
FACOAL80__AA1;0.0;1.3994139180795173e-11
FACOAL80t2pp__AA1;0.0;1.4551915228366852e-11
FACOAL90i__AA1;0.0;0.0
FACOAL90t2pp__AA1;0.0;3.6344260934129125e-12
FACOALP100t2pp__AA1;0.0;1.850253283919301e-11
FACOALP50t2pp__AA1;0.0;8.185452315956354e-12
FACOALP60t2pp__AA1;0.0;1.2505552149377763e-11
FACOALP70t2pp__AA1;0.0;2.6172952694025753e-12
FACOALP80t2pp__AA1;0.0;5.755396159656812e-13
FACOALP90t2pp__AA1;0.0;1.1596057447604835e-11
FACOALT60t2pp__AA1;0.0;5.016431714466307e-12
FACOAL_70_c__AA1;0.0;6.366462912410498e-12
FADE233__AA1;-1000.0;8.927258932089899e-11
FALDH2__AA1;0.0;972.5835209478046
FALDep__AA1;0.0;1000.0
FALDtpp__AA1;0.0;1000.0
FALDtpp2__AA1;0.0;1000.0
FALGTHLs__AA1;0.0;972.5835209476605
FAS120__AA1;0.0;7.394085344003543e-12
FBA__AA1;6.419753617592505e-12;505.3992365253629
FBA2__AA1;-1.9419299501777232e-11;1000.0
FBA3__AA1;0.0;505.3992365253641
FBP__AA1;0.0;2.1456614263115625e-11
FCLT__AA1;0.007355586021055668;0.0073555860237467605
FDH__AA1;0.08091144612133229;972.6644323939538
FDMO__AA1;0.0;5.5848659030743875e-12
FDMO4__AA1;0.0;6.366462912410498e-12
FDMOtau__AA1;0.0;1.9326762412674725e-12
FE2Gabcpp__AA1;0.0;1.0913936421275139e-11
FE2abc__AA1;0.0;1.4239276424632408e-11
FE2abcpp__AA1;0.0;2.4973467738220734e-11
FE2t__AA1;0.0;1000.0
FE2t4pp__AA1;0.0;1000.0
FE2tex__AA1;-1000.0;1000.0
FE3DCIT2abcpp__AA1;0.0;-4.604316927725449e-12
FE3DCITCH__AA1;0.0;1000.0
FE3DCITR3__AA1;0.0;500.00000000004843
FE3DCITR5__AA1;0.0;500.00000000000523
FE3DCITabcpp__AA1;0.0;4.149569576838985e-12
FE3DCITtonex__AA1;0.0;1.821309769667323e-11
FE3Gabcpp__AA1;0.0;2.683912242063721e-11
FE3PYOVD2tonex__AA1;0.0;7.275957614183426e-12
FE3PYOVDDR2__AA1;0.0;6.366462912410498e-12
FE3PYOVDL2__AA1;-1000.0;1000.0
FE3abc__AA1;0.0;5.4569682106375694e-12
FE3abcpp__AA1;0.0;0.0
FE3tex__AA1;-1000.0;1.1451117831740021e-11
FEENTERR4__AA1;0.0;1.2315412578622897e-11
FEENTERabcpp__AA1;0.0;1.0504663805477321e-10
FEENTERtex__AA1;0.0;5.4569682106375694e-12
FEENTERtonex__AA1;0.0;-1.7280399333685637e-11
FEENTERtpp__AA1;0.0;1.064108801074326e-10
FEROc__AA1;0.0;250.06438611615
FEROpp__AA1;0.0;250.00000000000264
FERtex__AA1;-1000.0;0.0
FERtpp__AA1;-1000.0;0.0
FFSD1r__AA1;-1000.0;508.8675190240666
FMNAT__AA1;0.007355586015083056;0.007355586015084005
FMNRx__AA1;0.0;500.0000000000232
FMNRx2__AA1;0.0;500.0000000000068
FOLD3__AA1;0.0;6.252776074688882e-12
FOMETRi__AA1;0.0;1000.0
FORGLUIH2__AA1;0.0;1.1100897978622015e-11
FORtex__AA1;0.0;0.0
FRUpts__AA1;0.0;1000.0
FRUpts2__AA1;0.0;1000.0
FRUpts2pp__AA1;0.0;1000.0
FRUptspp__AA1;0.0;1000.0
FRUt3__AA1;0.0;1000.0
FRUtex__AA1;0.0;1000.0
FTHFD__AA1;0.0;950.9544147729305
FUM__AA1;-0.058844688132751344;1000.0
FUMAC__AA1;0.0;4.547473508864641e-12
FUMt2_2__AA1;0.0;1000.0
FUMt2_2pp__AA1;0.0;1000.0
FUSAtex__AA1;0.0;1000.0
FUSAtpp__AA1;0.0;1000.0
G1PACT__AA1;3.1166574501943347;3.1166574501988964
G1PP__AA1;0.0;3.0400570949495886e-11
G1PPpp__AA1;0.0;1000.0
G1Ptex__AA1;0.0;1000.0
G1SAT__AA1;0.0;1.3926637620897964e-11
G2PP__AA1;0.0;3.141729682466999e-11
G3PAT160__AA1;0.0;4.585795571763583
G3PAT181__AA1;0.0;1.2141398997300712e-12
G3PCabcpp__AA1;0.0;31.72319115665357
G3PCtex__AA1;0.0;31.72319115665357
G3PD2__AA1;-1000.0;1000.0
G3PD4__AA1;0.0;1000.0
G3PD5__AA1;0.0;1000.0
G3PD6__AA1;0.0;1000.0
G3PEabcpp__AA1;0.0;6.266986929404084e-12
G3PGabcpp__AA1;0.0;4.092726157978177e-12
G5SD__AA1;0.0;2.955857780762017e-11
