bigg_id,name,formulas,charges
pail5p_cho,"""1-phosphatidyl-1D-myo-inositol 5-phosphate(3-)""",['C9H15O12P2RCO2R2CO2'],[-3]
pail5p_hs,"""1-Phosphatidyl-1D-myo-inositol 5-phosphate (Homo sapiens)""",['C9H15O12P2RCO2R2CO2'],[-3]
pailar_hs,"""1-Arachidonoylglycerophosphoinositol""",['C29H48O12P'],[-1]
pail_cho,"""1-phosphatidyl-1D-myo-inositol(1-)""",['C9H16O9PRCO2R2CO2'],[-1]
pail_hs,"""Phosphatidylinositol (homo sapiens)""",['C9H16O9PRCO2R2CO2'],[-1]
pail_hs_16_0_16_0,"""Phosphatidylinositol (homo sapiens, C16:0, C16:0)""",[],[]
pail_hs_16_0_18_0,"""Pail hs 16 0 18 0[c]""",[],[]
pail_hs_16_0_18_1,"""Phosphatidylinositol (homo sapiens, C16:0, C18:1)""",[],[]
pail_hs_16_0_18_2,"""Phosphatidylinositol (homo sapiens, C16:0, C18:2)""",[],[]
pail_hs_16_0_20_4,"""Pail hs 16 0 20 4[c]""",[],[]
pail_hs_18_0_18_0,"""Pail hs 18 0 18 0[c]""",[],[]
pail_hs_18_0_18_2,"""Pail hs 18 0 18 2[c]""",[],[]
pail_hs_18_0_18_1,"""Pail hs 18 0 18 1[c]""",[],[]
pail_hs_18_1_18_1,"""Phosphatidylinositol (homo sapiens, C18:1, C18:1)""",[],[]
pail_hs_18_0_20_4,"""Phosphatidylinositol (homo sapiens, C18:0, C20:4) cytosol""",[],[]
pail_hs_18_1_18_2,"""Phosphatidylinositol (homo sapiens, C18:1, C18:2)""",[],[]
pail_hs_18_1_20_4,"""Pail hs 18 1 20 4[c]""",[],[]
pail_hs_18_2_16_0,"""Phosphatidylinositol (homo sapiens, C18:2, C16:0)""",[],[]
pail_hs_18_2_18_1,"""Phosphatidylinositol (homo sapiens, C18:2, C18:1)""",[],[]
pail_hs_18_2_18_2,"""Pail hs 18 2 18 2[c]""",[],[]
pail_hs_18_2_20_4,"""Pail hs 18 2 20 4[c]""",[],[]
pail_hs_20_4_20_4,"""Pail hs 20 4 20 4[c]""",[],[]
pailpalm_hs,"""1-Palmitoylglycerophosphoinositol""",['C25H48O12P'],[-1]
pail_pf_16_0_16_0,"""Phosphatidyl inositol(plasmodium,C16:0,C16:0)""",['C41H78O13P'],[-1]
pail_pf_16_0_18_0,"""Phosphatidyl inositol(plasmodium,C16:0,C18:0)""",['C43H82O13P'],[-1]
pail_pf_16_0_18_1,"""Phosphatidyl inositol(plasmodium,C16:0,C18:1)""",['C43H80O13P'],[-1]
pail_pf_18_0_18_1,"""Phosphatidyl inositol(plasmodium,C18:0,C18:1)""",['C45H84O13P'],[-1]
pail_pf_18_0_18_0,"""Phosphatidyl inositol(plasmodium,C18:0,C18:0)""",['C45H86O13P'],[-1]
pail_pf_18_1_18_1,"""Phosphatidyl inositol(plasmodium,C18:1,C18:1)""",['C45H82O13P'],[-1]
pailste_hs,"""1-Stearoylglycerophosphoinositol""",['C27H52O12P'],[-1]
pala,"""Palatinose C12H22O11""",['C12H22O11'],[0]
pala_SA,"""Phosphatidylananine SA""",['C1986H3698N50O450P50'],[-50]
pala_SA2,"""Phosphatidylalanine SA2""",['C1710H3315N50O242P50'],[-50]
Pald,"""Phosphonoacetaldehyde""",['C2H3O4P1'],[-2]
pald,"""Phosphonoacetaldehyde""",['C2H3O4P'],[-2]
pa_LM,"""Phosphatidate C3840H6824O800P100""",['C3840H6824O800P100'],[-200]
pa_LLA,"""Phosphatidic acid  Lactis specific """,['C3720H6898O800P100'],[-200]
palm24nacs,"""Palmitoyllipoteichoic acid n=24  linked  N-acetyl-D-glucosamine""",[],[-24]
palmacd,"""Palmitic acid (Hexadecanoic aicd)   C16:0""",['C16H32O2'],[]
palmacp,"""Palmitoyl-[acp]""",['C37H66N7O17P3S'],[]
palmACP,"""Palmitoyl-ACP (n-C16:0ACP)""","['C16H31OX', 'C16H31ORS', 'C400H633O143N96P1S3', 'C16H31OSR', 'C27H51N2O8PRS']","[0, -1]"
palmcdlpn,"""Palmitoylcardiolipin """,[],[]
palmcoa,"""Palmitoyl-CoA""",['C37H66N7O17P3S'],[-3]
palmiluc24,"""Palmitoyllipoteichoic acid (n=24)""",[],[-24]
palminsu24,"""Palmitoyllipoteichoic acid (n=24)""",[],[-24]
palmphgl,"""Palmitoyllysylphophatidylglycerol""",[],[]
palmt24s,"""Palmitoyllipoteichoic acid n=24  linked  glucose substituted""",[],[-24]
pap,"""Adenosine 3',5'-bisphosphate""",['C10H11N5O10P2'],"[0, -4]"
pan4p,"""Pantetheine 4'-phosphate""","['C11H21N2O7PS', 'C11H20N2O7PS']",[-2]
pant__R,"""(R)-Pantoate""",['C6H11O4'],[-1]
pa_pf_16_0_16_0,"""Phosphatidic acid(plasmodium,C16:0,C16:0)""",['C35H67O8P'],[-2]
pa_pf_16_0_18_1,"""Phosphatidic acid(plasmodium,C16:0,C18:1)""",['C37H69O8P'],[-2]
pa_pf_16_0_18_0,"""Phosphatidic acid(plasmodium,C16:0,C18:0)""",['C37H71O8P'],[-2]
pa_pf_16_0_18_2,"""Phosphatidic acid(plasmodium,C16:0,C18:2)""",['C37H67O8P'],[-2]
pa_pf_16_0_20_4,"""Phosphatidic acid(plasmodium,C16:0,C20:4)""",['C39H67O8P'],[-2]
pa_pf_18_0_18_0,"""Phosphatidic acid(plasmodium,C18:0,C18:0)""",['C39H75O8P'],[-2]
pa_pf_18_0_18_1,"""Phosphatidic acid(plasmodium,C18:0,C18:1)""",['C39H73O8P'],[-2]
pa_pf_18_0_20_4,"""Phosphatidic acid(plasmodium,C18:0,C20:4)""",['C41H71O8P'],[-2]
pa_pf_18_1_18_2,"""Phosphatidic acid(plasmodium,C18:1,C18:2)""",['C39H69O8P'],[-2]
pa_pf_18_1_18_1,"""Phosphatidic acid(plasmodium,C18:1,C18:1)""",['C39H71O8P'],[-2]
pa_pf_18_1_20_4,"""Phosphatidic acid(plasmodium,C18:1,C20:4)""",['C41H69O8P'],[-2]
pa_pf_18_2_18_2,"""Phosphatidic acid(plasmodium,C18:2,C18:2)""",['C39H67O8P'],[-2]
pa_pf_20_4_20_4,"""Phosphatidic acid(plasmodium,C20:4,C20:4)""",['C43H67O8P'],[-2]
paps,"""3'-Phosphoadenylyl sulfate""","['C10H11N5O13P2S', 'C10H11N5O10P2']",[-4]
pa_SA,"""Phosphatidate (Saureus)""",['C1560H3015O192P50'],[-100]
pat,"""Penta-acyl trehalose""",['C138H264O16'],[]
pa_SC,"""Phosphatidate  yeast specific C3540H6544O800P100""",['C3540H6544O800P100'],[-200]
pb,"""Pb""",[],[2]
pb2,"""Pb2""",['Pb'],[2]
pb2coa,"""4 Phenyl but 2 enoyl CoA""",['C31H40N7O17P3S'],[-4]
pbcoa,"""4 Phenyl butyryl CoA Phe C4CoA""",['C31H42N7O17P3S'],[-4]
pbng,"""Porphobilinogen""",['C10H14N2O4'],[0]
pc1,"""Precorrin-1""",['C41H46N4O16'],[0]
pc140,"""Phosphatidylcholine(14:0/14:0)""",['C36H72NO8P'],[0]
pc140160,"""Phosphatidylcholine(14:0/16:0)""",['C38H76NO8P'],[0]
pc1401619Z,"""Phosphatidylcholine(14:0/16:1(9Z))""",['C38H74NO8P'],[0]
pc140180,"""Phosphatidylcholine(14:0/18:0)""",['C40H80NO8P'],[0]
pc1401819Z,"""Phosphatidylcholine(14:0/18:1(9Z))""",['C40H78NO8P'],[0]
pc140182n6,"""Phosphatidylcholine(14:0/18:2(9Z,12Z))""",['C40H76NO8P'],[0]
pc140183n3,"""Phosphatidylcholine(14:0/18:3(9Z,12Z,15Z))""",['C40H74NO8P'],[0]
pc140183n6,"""Phosphatidylcholine(14:0/18:3(6Z,9Z,12Z))""",['C40H74NO8P'],[0]
pc140184n3,"""Phosphatidylcholine(14:0/18:4(6Z,9Z,12Z,15Z))""",['C40H72NO8P'],[0]
pc140203n3,"""Phosphatidylcholine(14:0/20:4(8Z,11Z,14Z,17Z))""",['C42H76NO8P'],[0]
pc140204n6,"""Phosphatidylcholine(14:0/20:4(5Z,8Z,11Z,14Z))""",['C42H76NO8P'],[0]
pc140203n6,"""Phosphatidylcholine(14:0/20:3(8Z,11Z,14Z))""",['C42H78NO8P'],[0]
pc140205n3,"""Phosphatidylcholine(14:0/20:5(5Z,8Z,11Z,14Z,17Z))""",['C42H74NO8P'],[0]
pc140225n3,"""Phosphatidylcholine(14:0/22:5(7Z,10Z,13Z,16Z,19Z))""",['C44H78NO8P'],[0]
pc160,"""Phosphatidylcholine(16:0/16:0)""","['C40H81NO9P', 'C40H80NO8P']",[0]
pc140226n3,"""Phosphatidylcholine(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))""",['C44H76NO8P'],[0]
pc160140,"""Phosphatidylcholine(16:0/14:0)""",['C38H76NO8P'],[0]
pc1601619Z,"""Phosphatidylcholine(16:0/16:1(9Z))""",['C40H78NO8P'],[0]
pc160180,"""Phosphatidylcholine(16:0/18:0)""",['C42H84NO8P'],[0]
pc1601819Z,"""Phosphatidylcholine(16:0/18:1(9Z))""",['C42H82NO8P'],[0]
pc160183n3,"""Phosphatidylcholine(16:0/18:3(9Z,12Z,15Z))""",['C42H78NO8P'],[0]
pc160182n6,"""Phosphatidylcholine(16:0/18:2(9Z,12Z))""",['C42H80NO8P'],[0]
pc160183n6,"""Phosphatidylcholine(16:0/18:3(6Z,9Z,12Z))""",['C42H78NO8P'],[0]
pc160184n3,"""Phosphatidylcholine(16:0/18:4(6Z,9Z,12Z,15Z))""",['C42H76NO8P'],[0]
pc160203n3,"""Phosphatidylcholine(16:0/20:4(8Z,11Z,14Z,17Z))""",['C44H80NO8P'],[0]
pc160203n6,"""Phosphatidylcholine(16:0/20:3(8Z,11Z,14Z))""",['C44H82NO8P'],[0]
pc160204n6,"""Phosphatidylcholine(16:0/20:4(5Z,8Z,11Z,14Z))""",['C44H80NO8P'],[0]
pc160205n3,"""Phosphatidylcholine(16:0/20:5(5Z,8Z,11Z,14Z,17Z))""",['C44H78NO8P'],[0]
pc160225n3,"""Phosphatidylcholine(16:0/22:5(7Z,10Z,13Z,16Z,19Z))""",['C46H82NO8P'],[0]
pc160226n3,"""Phosphatidylcholine(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))""",['C46H80NO8P'],[0]
pc161,"""Phosphatidylcholine(16:1(9Z)/16:1(9Z))""",['C40H76NO8P'],[0]
pc1619Z140,"""Phosphatidylcholine(16:1(9Z)/14:0)""",['C38H74NO8P'],[0]
pc1619Z160,"""Phosphatidylcholine(16:1(9Z)/16:0)""",['C40H78NO8P'],[0]
pc1619Z180,"""Phosphatidylcholine(16:1(9Z)/18:0)""",['C42H82NO8P'],[0]
pc1619Z1819Z,"""Phosphatidylcholine(16:1(9Z)/18:1(9Z))""",['C42H80NO8P'],[0]
pc1619Z182n6,"""Phosphatidylcholine(16:1(9Z)/18:2(9Z,12Z))""",['C42H78NO8P'],[0]
pc1619Z183n3,"""Phosphatidylcholine(16:1(9Z)/18:3(9Z,12Z,15Z))""",['C42H76NO8P'],[0]
pc1619Z183n6,"""Phosphatidylcholine(16:1(9Z)/18:3(6Z,9Z,12Z))""",['C42H76NO8P'],[0]
pc1619Z184n3,"""Phosphatidylcholine(16:1(9Z)/18:4(6Z,9Z,12Z,15Z))""",['C42H74NO8P'],[0]
pc1619Z203n3,"""Phosphatidylcholine(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))""",['C44H78NO8P'],[0]
pc1619Z203n6,"""Phosphatidylcholine(16:1(9Z)/20:3(8Z,11Z,14Z))""",['C44H80NO8P'],[0]
pc1619Z205n3,"""Phosphatidylcholine(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))""",['C44H76NO8P'],[0]
pc1619Z204n6,"""Phosphatidylcholine(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))""",['C44H78NO8P'],[0]
pc1619Z225n3,"""Phosphatidylcholine(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))""",['C46H80NO8P'],[0]
pc1619Z226n3,"""Phosphatidylcholine(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))""",['C46H78NO8P'],[0]
pc180,"""Phosphatidylcholine(18:0/18:0)""",['C44H88NO8P'],[0]
pc180140,"""Phosphatidylcholine(18:0/14:0)""",['C40H80NO8P'],[0]
pc180160,"""Phosphatidylcholine(18:0/16:0)""",['C42H84NO8P'],[0]
pc1801619Z,"""Phosphatidylcholine(18:0/16:1(9Z))""",['C42H82NO8P'],[0]
pc1801819Z,"""Phosphatidylcholine(18:0/18:1(9Z))""",['C44H86NO8P'],[0]
pc180182n6,"""Phosphatidylcholine(18:0/18:2(9Z,12Z))""",['C44H84NO8P'],[0]
pc180183n3,"""Phosphatidylcholine(18:0/18:3(9Z,12Z,15Z))""",['C44H82NO8P'],[0]
pc180184n3,"""Phosphatidylcholine(18:0/18:4(6Z,9Z,12Z,15Z))""",['C44H80NO8P'],[0]
pc180183n6,"""Phosphatidylcholine(18:0/18:3(6Z,9Z,12Z))""",['C44H82NO8P'],[0]
pc180203n3,"""Phosphatidylcholine(18:0/20:4(8Z,11Z,14Z,17Z))""",['C46H84NO8P'],[0]
pc180203n6,"""Phosphatidylcholine(18:0/20:3(8Z,11Z,14Z))""",['C46H86NO8P'],[0]
pc180204n6,"""Phosphatidylcholine(18:0/20:4(5Z,8Z,11Z,14Z))""",['C46H84NO8P'],[0]
pc180205n3,"""Phosphatidylcholine(18:0/20:5(5Z,8Z,11Z,14Z,17Z))""",['C46H82NO8P'],[0]
pc180226n3,"""Phosphatidylcholine(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))""",['C48H84NO8P'],[0]
pc180225n3,"""Phosphatidylcholine(18:0/22:5(7Z,10Z,13Z,16Z,19Z))""",['C48H86NO8P'],[0]
pc181_9,"""Phosphatidylcholine(18:1(9Z)/18:1(9Z))""",['C44H84NO8P'],[0]
pc1819Z140,"""Phosphatidylcholine(18:1(9Z)/14:0)""",['C40H78NO8P'],[0]
pc1819Z160,"""Phosphatidylcholine(18:1(9Z)/16:0)""",['C42H82NO8P'],[0]
pc1819Z1619Z,"""Phosphatidylcholine(18:1(9Z)/16:1(9Z))""",['C42H80NO8P'],[0]
pc1819Z180,"""Phosphatidylcholine(18:1(9Z)/18:0)""",['C44H86NO8P'],[0]
pc1819Z182n6,"""Phosphatidylcholine(18:1(9Z)/18:2(9Z,12Z))""",['C44H82NO8P'],[0]
pc1819Z183n3,"""Phosphatidylcholine(18:1(9Z)/18:3(9Z,12Z,15Z))""",['C44H80NO8P'],[0]
pc1819Z183n6,"""Phosphatidylcholine(18:1(9Z)/18:3(6Z,9Z,12Z))""",['C44H80NO8P'],[0]
pc1819Z203n3,"""Phosphatidylcholine(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))""",['C46H82NO8P'],[0]
pc1819Z184n3,"""Phosphatidylcholine(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))""",['C44H78NO8P'],[0]
pc1819Z203n6,"""Phosphatidylcholine(18:1(9Z)/20:3(8Z,11Z,14Z))""",['C46H84NO8P'],[0]
pc1819Z204n6,"""Phosphatidylcholine(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))""",['C46H82NO8P'],[0]
pc1819Z205n3,"""Phosphatidylcholine(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))""",['C46H80NO8P'],[0]
pc1819Z225n3,"""Phosphatidylcholine(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))""",['C48H84NO8P'],[0]
pc1819Z226n3,"""Phosphatidylcholine(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))""",['C48H82NO8P'],[0]
pc182_9_12,"""Phosphatidylcholine(18:2(9Z,12Z)/18:2(9Z,12Z))""",['C44H80NO8P'],[0]
pc182n6140,"""Phosphatidylcholine(18:2(9Z,12Z)/14:0)""",['C40H76NO8P'],[0]
pc182n61619Z,"""Phosphatidylcholine(18:2(9Z,12Z)/16:1(9Z))""",['C42H78NO8P'],[0]
pc182n6160,"""Phosphatidylcholine(18:2(9Z,12Z)/16:0)""",['C42H80NO8P'],[0]
pc182n6180,"""Phosphatidylcholine(18:2(9Z,12Z)/18:0)""",['C44H84NO8P'],[0]
pc182n61819Z,"""Phosphatidylcholine(18:2(9Z,12Z)/18:1(9Z))""",['C44H82NO8P'],[0]
pc182n6183n3,"""Phosphatidylcholine(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))""",['C44H78NO8P'],[0]
pc182n6183n6,"""Phosphatidylcholine(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))""",['C44H78NO8P'],[0]
pc182n6184n3,"""Phosphatidylcholine(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))""",['C44H76NO8P'],[0]
pc182n6203n3,"""Phosphatidylcholine(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))""",['C46H80NO8P'],[0]
pc182n6203n6,"""Phosphatidylcholine(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))""",['C46H82NO8P'],[0]
pc182n6204n6,"""Phosphatidylcholine(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))""",['C46H80NO8P'],[0]
pc182n6205n3,"""Phosphatidylcholine(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))""",['C46H78NO8P'],[0]
pc182n6225n3,"""Phosphatidylcholine(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))""",['C48H82NO8P'],[0]
pc182n6226n3,"""Phosphatidylcholine(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))""",['C48H80NO8P'],[0]
pc205n3,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))""",['C48H76NO8P'],[0]
pc205n3140,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/14:0)""",['C42H74NO8P'],[0]
pc205n3160,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)""",['C44H78NO8P'],[0]
pc205n31619Z,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))""",['C44H76NO8P'],[0]
pc205n3162n4,"""Phosphatidylcholine (20:5(5Z,8Z,11Z,14Z,17Z)/16:2(9Z,12Z))""",['C44H74NO8P'],[0]
pc205n3180,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)""",['C46H82NO8P'],[0]
pc205n31819Z,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))""",['C46H80NO8P'],[0]
pc205n3182n6,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))""",['C46H78NO8P'],[0]
pc205n3183n3,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))""",['C46H76NO8P'],[0]
pc205n3183n6,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))""",['C46H76NO8P'],[0]
pc205n3184n3,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))""",['C46H74NO8P'],[0]
pc205n3203n3,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))""",['C48H78NO8P'],[0]
pc205n3203n6,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z))""",['C48H80NO8P'],[0]
pc205n3204n6,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))""",['C48H78NO8P'],[0]
pc205n3225n3,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))""",['C50H80NO8P'],[0]
pc205n3226n3,"""Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))""",['C50H78NO8P'],[0]
pc226n3,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))""",['C52H80NO8P'],[0]
pc226n3140,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)""",['C44H76NO8P'],[0]
pc226n31619Z,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))""",['C46H78NO8P'],[0]
pc226n3160,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)""",['C46H80NO8P'],[0]
pc226n3180,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)""",['C48H84NO8P'],[0]
pc226n31819Z,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))""",['C48H82NO8P'],[0]
pc226n3182n6,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))""",['C48H80NO8P'],[0]
pc226n3183n3,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))""",['C48H78NO8P'],[0]
pc226n3183n6,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))""",['C48H78NO8P'],[0]
pc226n3184n3,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))""",['C48H76NO8P'],[0]
pc226n3203n3,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))""",['C50H80NO8P'],[0]
pc226n3203n6,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z))""",['C50H82NO8P'],[0]
pc226n3204n6,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))""",['C50H80NO8P'],[0]
pc226n3205n3,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))""",['C50H78NO8P'],[0]
pc_EC,"""Phosphatidylcholine (E.coli)""",['C2086H4048N50O400P50'],[0]
pc226n3225n3,"""Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))""",['C52H82NO8P'],[0]
pchlda,"""Protochlorophyllide a""",['C35H31MgN4O5'],[-1]
pchlld,"""Protochlorophyllide""",['C35H31MgN4O5'],[-1]
pchlld_exc,"""Excited protochlorophyllide""",['C35H31MgN4O5'],[-1]
pchol2linl_hs,"""2-Linoleoylglycerophosphocholine""",['C26H51NO7P'],[0]
pchol2ole_hs,"""2-Oleoylglycerophosphocholine""",['C26H53NO7P'],[0]
pchol2palm_hs,"""2-Palmitoylglycerophosphocholine""",['C24H51NO7P'],[0]
pchol2ste_hs,"""2-Stearoylglycerophosphocholine""",['C26H55NO7P'],[0]
pcholar_hs,"""1-Arachidonoyl-Glycero-3-Phosphocholine""",['C28H51NO7P'],[0]
pchol_cho,"""Phosphatidylcholine""",['C8H18NO4PRCO2R2CO2'],[0]
pcholdoc_hs,"""1-Docosahexaenoylglycerophosphocholine""",['C34H59NO7P'],[0]
pcholeic_hs,"""1-Eicosadienoylglycerophosphocholine (Delta 11,14)""",['C28H55NO7P'],[0]
pcholet_hs,"""1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)""",['C28H53NO7P'],[0]
pcholhep_hs,"""1-Heptadecanoylglycerophosphocholine""",['C25H53NO7P'],[0]
pchol_hs_16_0_16_0,"""Phosphatidylcholine (homo sapiens, C16:0, C16:0)""",[],[]
pchol_hs_16_0_18_1,"""Phosphatidylcholine (homo sapiens, C16:0, C18:1) cytosol""",[],[]
pchol_hs_16_0_18_0,"""Phosphatidylcholine (homo sapiens, C16:0, C18:0) cytosol""",[],[]
pchol_hs,"""Phosphatidylcholine (homo sapiens)""",['C8H18NO4PRCO2R2CO2'],[0]
pchol_hs_16_0_18_2,"""Phosphatidylcholine (homo sapiens, C16:0, C18:2)""",[],[]
pchol_hs_16_0_20_4,"""Pchol hs 16 0 20 4[c]""",[],[]
pchol_hs_18_0_18_0,"""Pchol hs 18 0 18 0[c]""",[],[]
pchol_hs_18_0_18_1,"""Pchol hs 18 0 18 1[c]""",[],[]
pchol_hs_18_0_18_2,"""Pchol hs 18 0 18 2[c]""",[],[]
pchol_hs_18_0_20_4,"""Phosphatidylcholine (homo sapiens, C18:0, C20:4) cytosol""",[],[]
pchol_hs_18_1_18_1,"""Phosphatidylcholine (homo sapiens, C18:1, C18:1)""",[],[]
pchol_hs_18_1_18_2,"""Phosphatidylcholine (homo sapiens, C18:1, C18:2)""",[],[]
pchol_hs_18_2_16_0,"""Phosphatidylcholine (homo sapiens, C18:2, C16:0)""",[],[]
pchol_hs_18_1_20_4,"""Pchol hs 18 1 20 4[c]""",[],[]
pchol_hs_18_2_18_1,"""Phosphatidylcholine (homo sapiens, C18:2, C18:1)""",[],[]
pchol_hs_18_2_18_2,"""Pchol hs 18 2 18 2[c]""",[],[]
pchol_hs_20_4_20_4,"""Pchol hs 20 4 20 4[c]""",[],[]
pchol_hs_18_2_20_4,"""Pchol hs 18 2 20 4[c]""",[],[]
pchollinl_hs,"""1-Linoleoylglycerophosphocholine (Delta 9,12)""",['C26H51NO7P'],[0]
pcholmyr_hs,"""1-Myristoylglycerophosphocholine""",['C22H47NO7P'],[0]
pcholn15_hs,"""1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)""",['C23H49NO7P'],[0]
pcholn1836_hs,"""1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)""",['C26H49NO7P'],[0]
pcholn183_hs,"""1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)""",['C26H49NO7P'],[0]
pcholn19_hs,"""1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)""",['C27H57NO7P'],[0]
pcholn201_hs,"""1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)""",['C28H57NO7P'],[0]
pcholn203_hs,"""1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3""",['C28H53NO7P'],[0]
pcholn204_hs,"""1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)""",['C28H51NO7P'],[0]
pcholn205_hs,"""1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)""",['C28H49NO7P'],[0]
pcholn2254_hs,"""1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6""",['C30H53NO7P'],[0]
pcholn224_hs,"""1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)""",['C30H55NO7P'],[0]
pcholn226_hs,"""1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)""",['C30H51NO7P'],[0]
pcholn225_hs,"""1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3""",['C30H53NO7P'],[0]
